time,Bpb_perml,totTpb_perml,Tafraction_pb
12.9,12.6992529016187,375915.334359029,0.000977370219603433
13,12.7953519038974,375850.816765676,0.000972646503302075
13.1,12.8902634571826,375784.923567725,0.000968141867233307
13.2,12.9839722719332,375717.775394867,0.000963851905226909
13.3,13.0764277649096,375649.027631112,0.000959772948362806
13.4,13.1676029276442,375578.557061694,0.000955901049032265
13.5,13.2574891263747,375506.401219047,0.000952232080265336
13.6,13.3460648722105,375432.394115335,0.000948762262908111
13.7,13.4333090518032,375356.320566134,0.000945487937949961
13.8,13.5191989574513,375279.185791251,0.000942402284269263
13.9,13.6037123409272,375201.89171963,0.000939498774672343
14,13.6868296491674,375123.796083359,0.000936774871012641
14.1,13.76853037569,375045.063935135,0.000934225941988072
14.2,13.8487942975548,374965.870425573,0.000931847329006343
14.3,13.9276260153133,374886.164067766,0.000929635291019704
14.4,14.0050419578239,374805.79210106,0.000927586498416702
14.5,14.0809998448731,374725.180960949,0.000925695319635997
14.6,14.1554879578161,374644.475090522,0.000923957260982497
14.7,14.228495430577,374563.823541408,0.000922367820138471
14.8,14.3000122496494,374483.379973778,0.000920922485658578
14.9,14.3700292540963,374403.302656342,0.000919616736473267
15,14.4385391418107,374323.733750713,0.000918446121324038
15.1,14.5056075486483,374243.336022902,0.000917411900632811
15.2,14.5711899733738,374163.061764107,0.000916506506984188
15.3,14.6352880455854,374082.935741661,0.000915725960121324
15.4,14.6979048342052,374002.975252062,0.000915066315124961
15.5,14.7590448474791,373923.190120981,0.000914523662332624
15.6,14.8187140329772,373843.582703254,0.000914094127296587
15.7,14.8769197775932,373764.14788289,0.000913773870777883
15.8,14.9336771472963,373685.144475058,0.000913559714524849
15.9,14.9889976251686,373606.60537981,0.000913448012612379
16,15.0428912171693,373528.429173634,0.000913434861535621
16.1,15.0953721622682,373450.62847538,0.000913516673073871
16.2,15.1464562216714,373373.2120394,0.000913689902614223
16.3,15.1961606788212,373296.184755541,0.000913951049215278
16.4,15.2445043393964,373219.547649149,0.000914296655685743
16.5,15.2914905827861,373143.3877011,0.00091472342375945
16.6,15.3370913469013,373067.962721534,0.000915228322361737
16.7,15.3813587478162,372993.109812888,0.000915807829913075
16.8,15.4243101296486,372918.854556995,0.000916458715218566
16.9,15.4659637702489,372845.221790004,0.000917177794908834
17,15.5063388812009,372772.235602381,0.000917961933499717
17.1,15.545455607821,372699.919338911,0.000918808043457038
17.2,15.5833350291588,372628.295598693,0.000919713085266113
17.3,15.6199475023154,372557.269563718,0.000920675054181983
17.4,15.6553348309201,372486.904933093,0.000921690648092708
17.5,15.6895198742621,372417.219762893,0.000922756992552518
17.6,15.722521185278,372348.21952806,0.000923871361791513
17.7,15.754357785339,372279.907906913,0.000925031087679744
17.8,15.7850491642507,372212.286781146,0.000926233559852083
17.9,15.814615280253,372145.35623583,0.000927476225835305
18,15.84306884985,372079.134062595,0.000928756721772737
18.1,15.8704256795595,372013.629625055,0.000930072697385743
18.2,15.8967110932097,371948.827600714,0.000931421707378477
18.3,15.9219452201009,371884.725195137,0.000932801460767373
18.4,15.9461485278127,371821.318146501,0.000934209727259254
18.5,15.9693418222042,371758.600725586,0.000935644337376082
18.6,15.9915462474142,371696.565735786,0.000937103182579239
18.7,16.0127796061762,371635.23038154,0.000938584149602854
18.8,16.0330415264604,371574.740547892,0.000940084854325584
18.9,16.0523714638969,371514.963039372,0.000941603679645929
19,16.0707908306518,371455.892418064,0.000943138741656859
19.1,16.0883213225969,371397.522162322,0.000944688216864701
19.2,16.1049849193096,371339.844666766,0.00094625034229682
19.3,16.1208038840727,371282.851242283,0.00094782341560763
19.4,16.1358007638743,371226.532116028,0.000949405795182807
19.5,16.1499983894084,371170.876431422,0.00095099590024157
19.6,16.1634198750743,371115.872248155,0.000952592210936916
19.7,16.1760886189768,371061.506542182,0.000954193268453689
19.8,16.1880283029261,371007.765205727,0.000955797675104417
19.9,16.1992628924382,370954.633047279,0.000957404094422808
20,16.2097092781849,370902.352128577,0.000959009618437662
20.1,16.2194661582968,370850.726626844,0.000960614158265843
20.2,16.2285552194231,370799.745631053,0.000962216512724248
20.3,16.2369972310453,370749.400036109,0.000963815523746231
20.4,16.2448130373879,370699.680156008,0.000965410091526997
20.5,16.2520235574184,370650.575723841,0.000966999174593397
20.6,16.2586497848475,370602.075891791,0.000968581789871611
20.7,16.2647127881288,370554.169231137,0.00097015701275274
20.8,16.270233710459,370506.84373225,0.000971723977156283
20.9,16.275233769778,370460.086804597,0.000973281875591529
21,16.2797342587684,370413.885276735,0.000974829959216856
21.1,16.2837565448563,370368.225396319,0.000976367537896987
21.2,16.2872291892919,370323.225899611,0.000977891014644585
21.3,16.290217193683,370278.809572383,0.000979401203053469
21.4,16.2927540227865,370234.943909103,0.000980897967361846
21.5,16.2948568205652,370191.619313044,0.000982380707234316
21.6,16.296542585849,370148.825921587,0.000983848874120934
21.7,16.2978281723347,370106.553606221,0.000985301971296986
21.8,16.2987302885865,370064.791972543,0.000986739553901237
21.9,16.2992654980354,370023.530360257,0.000988161228972692
22,16.2994502189796,369982.757843175,0.000989566655485898
22.1,16.2993007245842,369942.463229218,0.000990955544384829
22.2,16.2988331428815,369902.635060412,0.000992327658615413
22.3,16.298063456771,369863.261612894,0.000993682813156716
22.4,16.296962016369,369824.394729497,0.000995017240565383
22.5,16.2955509831618,369786.013076862,0.000996331375110109
22.6,16.2938621661229,369748.081313806,0.000997626486256783
22.7,16.2919081946817,369710.590544146,0.000998902374888936
22.8,16.2897014172778,369673.531796452,0.00100015888307718
22.9,16.2872539013607,369636.896024053,0.00100139589409856
23,16.2845774333902,369600.67410503,0.00100261333245514
23.1,16.281683518836,369564.856842221,0.00100381116389165
23.2,16.2785833821781,369529.434963217,0.00100498939541254
23.3,16.2752879669062,369494.399120368,0.00100614807529813
23.4,16.2718079355205,369459.739890775,0.0010072872931202
23.5,16.2681536695311,369425.447776296,0.0010084071797568
23.6,16.2643306222075,369391.535686218,0.00100950493136128
23.7,16.260346840652,369358.002546637,0.00101057962528776
23.8,16.2562152380391,369324.822307726,0.00101163367661348
23.9,16.251944696756,369291.986985343,0.00101266714062986
24,16.2475437996766,369259.488609717,0.00101368010204202
24.1,16.243020830161,369227.319225446,0.00101467267497636
24.2,16.2383837720563,369195.470891497,0.00101564500298793
24.3,16.2336403096958,369163.935681207,0.0010165972590674
24.4,16.2287978278993,369132.70568228,0.00101752964564779
24.5,16.2238634119735,369101.772996792,0.00101844239461084
24.6,16.2188438477111,369071.129741187,0.00101933576729322
24.7,16.2137456213918,369040.768046278,0.00102021005449244
24.8,16.2085821626863,369010.687288772,0.00102106383162441
24.9,16.2033692236159,368980.889477494,0.00102189507127221
25,16.1981021343134,368951.356544871,0.00102270662309706
25.1,16.1927870364832,368922.081531333,0.00102349868971122
25.2,16.1874298147862,368893.057534079,0.00102427149291571
25.3,16.1820360968401,368864.277707082,0.00102502527370218
25.4,16.1766112532196,368835.73526109,0.00102576029225462
25.5,16.1711603974561,368807.42346362,0.00102647682795119
25.6,16.1656883860378,368779.335638964,0.00102717517936584
25.7,16.1601998184096,368751.465168187,0.00102785566426998
25.8,16.1546990369735,368723.805489125,0.00102851861963416
25.9,16.149190127088,368696.350096388,0.00102916440162964
26,16.1436443359402,368669.114985744,0.00102979420278666
26.1,16.1379664971257,368642.167197326,0.00103041032956794
26.2,16.1322885119898,368615.416800725,0.00103100945064954
26.3,16.1266165351544,368588.857379078,0.00103159171293071
26.4,16.1209567212415,368562.482515523,0.00103215726344677
26.5,16.1153152248733,368536.2857932,0.00103270624936546
26.6,16.1096982006718,368510.260795248,0.00103323881798336
26.7,16.1041118032591,368484.401104804,0.0010337551167224
26.8,16.0985621872572,368458.700305008,0.00103425529312635
26.9,16.0930555072882,368433.151978999,0.00103473949485741
27,16.0875979179742,368407.749709914,0.00103520786969284
27.1,16.0821955739372,368382.487080893,0.0010356605655216
27.2,16.0768546297993,368357.357675073,0.0010360977303411
27.3,16.0715812401826,368332.355075595,0.00103651951225395
27.4,16.0663815597091,368307.472865596,0.00103692605946481
27.5,16.0612617430009,368282.704628216,0.00103731752027723
27.6,16.05622794468,368258.043946592,0.00103769404309057
27.7,16.0512863193686,368233.484403864,0.001038055776397
27.8,16.0464430216886,368209.019583169,0.00103840286877849
27.9,16.0417042062621,368184.643067648,0.00103873546890389
28,16.0370760277113,368160.348440438,0.00103905372552605
28.1,24.0632303849595,368137.271931374,0.00103529215592761
28.2,53.7577066495153,368118.270115873,0.00102595163122812
28.3,138.349411288865,368100.584256695,0.00101437433813047
28.4,256.136323482192,368081.925634646,0.00100181523478975
28.5,334.871159394541,368061.314124012,0.000988774282846256
28.6,392.762137091628,368038.255788427,0.000975481562317861
28.7,442.680228796872,368012.628709821,0.000962034260826863
28.8,489.946196550302,367984.425102381,0.00094849832674043
28.9,536.29235159677,367953.658116432,0.000934926342929006
29,582.206233443436,367920.349357815,0.000921361070829077
29.1,627.840121286505,367884.528273534,0.000907837227594864
29.2,673.236566440001,367846.231626594,0.000894382945697189
29.3,718.401733128232,367805.502295999,0.000881020870761887
29.4,763.346065546353,367762.388092497,0.000867769184787376
29.5,808.082922981428,367716.940686318,0.000854642481392223
29.6,852.618152284289,367669.214613218,0.000841652404818395
29.7,896.953815995545,367619.266350309,0.000828808231983869
29.8,941.091787328469,367567.154127666,0.000816117034430733
29.9,985.037456710166,367512.936909782,0.000803584435823146
30,1028.7942014509,367456.674966288,0.000791214171748064
30.1,1072.36759153656,367398.42813368,0.000779009353818815
30.2,1115.76047488145,367338.256346003,0.000766972042503881
30.3,1158.97556602058,367276.219423727,0.000755103422163171
30.4,1202.01455663555,367212.376448376,0.000743404228339908
30.5,1244.87975247348,367146.786112395,0.000731874533592915
30.6,1287.57327896575,367079.504925559,0.000720513297619749
30.7,1330.09699667284,367010.586988296,0.000709318790332936
30.8,1372.45312731909,366940.092570687,0.00069829187363715
30.9,1414.64376576368,366868.079414122,0.000687432316968685
31,1456.67020686351,366794.600213334,0.000676738218668859
31.1,1498.53250947227,366719.699865967,0.000666205086344454
31.2,1540.23345310573,366643.440432434,0.000655834156301554
31.3,1581.77472759235,366565.877099067,0.000645624383526295
31.4,1623.15681064478,366487.05700532,0.000635573140812589
31.5,1664.37860062903,366407.016805829,0.000625675733492312
31.6,1705.44272615132,366325.817919196,0.000615932369475565
31.7,1746.35030219189,366243.511715505,0.000606341277545176
31.8,1787.10140459649,366160.139861492,0.000596899872275669
31.9,1827.69497989582,366075.733478449,0.000587604680326715
32,1868.13287225501,365990.350745525,0.000578454522114694
32.1,1908.41573352467,365904.038708141,0.000569447281842564
32.2,1948.54352181482,365816.834263424,0.00056058071581786
32.3,1988.51557606853,365728.765251096,0.000551852465153269
32.4,2028.33298949327,365639.885172909,0.000543260510426904
32.5,2067.99612252399,365550.236811349,0.000534802696060775
32.6,2107.50434458173,365459.839269749,0.000526477347200164
32.7,2146.8568773674,365368.708121839,0.000518282861786196
32.8,2186.05509980354,365276.910485706,0.000510216602286873
32.9,2225.09924268039,365184.486046121,0.00050227648730188
33,2263.98953678815,365091.474487854,0.000494460438109987
33.1,2302.72621291704,364997.915495676,0.00048676637850185
33.2,2341.30950185729,364903.848754358,0.000479192234617139
33.3,2379.73883387425,364809.290036737,0.000471736491195039
33.4,2418.01199884294,364714.20611666,0.000464398773139236
33.5,2456.13097719946,364618.688941384,0.000457175794090147
33.6,2494.09582237546,364522.772897923,0.000450065609422327
33.7,2531.90658780259,364426.492373289,0.000443066275913339
33.8,2569.56332691251,364329.881754497,0.000436175851619694
33.9,2607.06609313687,364232.975428559,0.000429392395756288
34,2644.41472972155,364135.798530573,0.000422714232764107
34.1,2681.60683458877,364038.277361418,0.000416142508768883
34.2,2718.64402495218,363940.515142357,0.000409673318096382
34.3,2755.52622069068,363842.540381705,0.00040330488982083
34.4,2792.25334168322,363744.381587779,0.000397035453476347
34.5,2828.82530780871,363646.067268892,0.000390863238969617
34.6,2865.24203894607,363547.625933362,0.00038478647649519
34.7,2901.50345497423,363449.086089504,0.000378803396453426
34.8,2937.60887412095,363350.43129383,0.00037291374460967
34.9,2973.55821759144,363251.690153747,0.000367115747282846
35,3009.35128578085,363152.882250453,0.00036140793497178
