time,Bpb_perml,totTpb_perml,Tafraction_pb,BTtotRatio_tiss,BTtotRatio_tiss2,IL6combo
7.3,200.276061410919,265086.868063257,0.0656965775144173,0.00204332280367581,0.00156556740266977,0.0784372435457877
7.4,195.255986111151,279988.400252538,0.0612369153736902,0.00197260941592265,0.00146921369366902,0.0821397822186213
7.5,190.224706983868,295632.161986994,0.0570964192507579,0.00191204960328594,0.00138637894931941,0.0858769333520486
7.6,185.563053411493,312025.429943873,0.053255456135772,0.00186155467295563,0.00131697316616241,0.0898451316592759
7.7,181.500028021043,329176.011167347,0.0496943943196739,0.00182024660457696,0.00125961663571233,0.0942025341683577
7.8,178.11052925612,347095.777019097,0.0463935214413346,0.00178680277708277,0.00121222122186537,0.0990566378726684
7.9,175.372796030814,365778.891750751,0.0433361613918161,0.00175997684088451,0.00117297070344885,0.104447956460318
8,173.220423611075,385223.176879451,0.0405053269155674,0.00173879465354741,0.00114048191213094,0.110357874827958
8.1,173.015036235515,405435.028022877,0.0378832411046508,0.00174361776595483,0.00113890004927204,0.103486869767069
8.2,174.608902513571,426376.584311475,0.0354571722673841,0.00177253097681538,0.00116315423270054,0.0958253601551082
8.3,177.305684041895,448103.89923489,0.033207440732094,0.00181162670822823,0.00119691035712365,0.089395855961598
8.4,180.851078624658,470534.525768777,0.0311263770637626,0.00185767429504678,0.00123702373861392,0.0838020997749607
8.5,185.163383129573,493607.928575291,0.0292034695371789,0.00191010415287265,0.0012831069950969,0.078817428520079
8.6,190.258901336843,517346.510806596,0.0274235252673142,0.0019694433681397,0.00133580226556413,0.0743378622061648
8.7,196.230812305406,541790.328962713,0.0257723781048929,0.00203680193068109,0.00139621092196528,0.0703254769183601
8.8,203.212174560969,566864.721007388,0.0242426947807298,0.00211348917630935,0.00146558120431849,0.0667487342328502
8.9,211.378750221085,592423.232641005,0.0228295516581433,0.00220116069630264,0.00154547078198445,0.063583224998022
9,220.919106151439,618351.784673881,0.0215257584526358,0.00230161904568816,0.00163757664953516,0.0608048730590899
9.1,232.045324530297,644610.668789658,0.0203215846349193,0.00241707259006259,0.00174395968862732,0.0583878664907553
9.2,245.004532379613,671238.857931751,0.0192059647373841,0.00255019592343842,0.0018671080658798,0.0563063311517493
9.3,260.045609604062,698264.952803342,0.0181697603634753,0.00270417568864105,0.00200991489187892,0.0545324641249406
9.4,277.453692764767,725799.509064796,0.0172031471681149,0.00288291398226851,0.00217589844782841,0.053037117076346
9.5,297.497470095591,753798.600076753,0.0163013719524916,0.00309115061728777,0.00236918372688798,0.05178819718416
9.6,320.466930409554,782235.031716338,0.0154595825401859,0.00333444181527631,0.00259456865838078,0.0507515570507416
9.7,346.628426757109,810672.479050612,0.0146806957961781,0.00361940482099699,0.00285751193828213,0.0498960771916491
9.8,376.255056008493,838622.946141918,0.0139664088595259,0.00395335133905749,0.00316401869407619,0.0491892360006525
9.9,409.607588638991,866430.568919783,0.0133039433185275,0.0043455457685754,0.00352094835396721,0.0485978374118504
10,446.94897962643,894228.821924833,0.0126862207908728,0.00480518454066454,0.0039352210745305,0.0480887403358097
10.1,488.583067528416,921866.658017925,0.0121111268447338,0.00534225316133193,0.00441359500520481,0.0476334402304966
10.2,534.832499222207,949278.444538283,0.0115754131516461,0.00596880748785035,0.00496359693985658,0.0472057656107704
10.3,586.040876530861,976411.566217865,0.0110759558203361,0.0066946715875063,0.00559146171951969,0.046779269645074
10.4,642.707369333303,1003126.73936981,0.0106108324777309,0.00753133591317616,0.00630224100810905,0.0463398190470602
10.5,705.22250536206,1029377.06815982,0.0101772351399442,0.00848886196206189,0.00710197702287505,0.0458628417541222
10.6,774.460248733056,1055128.34222507,0.00977251105907481,0.00957294300761705,0.00799032866669622,0.0453444581157407
10.7,850.867055981042,1080307.75114308,0.00939463551342444,0.0107939687938095,0.00897282014596701,0.044764085471778
10.8,935.888242304162,1104884.61901697,0.00904138699009237,0.012148877521137,0.0100437779141758,0.0441283197296881
10.9,1030.19196238356,1128800.58677469,0.00871100614641308,0.0136454110696545,0.0112059885762816,0.0434238678372059
11,1135.83130634544,1152015.66011903,0.00840173998121309,0.0152761261642482,0.0124526111084143,0.0426624383179135
11.1,1254.15304874868,1174483.23644696,0.00811206171478029,0.0170409433668796,0.0137811833515699,0.0418439187365273
11.2,1387.23372300355,1196170.84405917,0.00784049219197651,0.0189366945462455,0.0151879860019269,0.0409751105689896
11.3,1538.63100216346,1217071.03854314,0.00758553468126085,0.0209516062091545,0.0166650742184603,0.0400794988046384
11.4,1709.8916728455,1237140.81008102,0.00734607407709775,0.0230844728799465,0.0182093941636398,0.0391590692953548
11.5,1908.30084027388,1256392.50330904,0.00712077214990058,0.0253215438801496,0.0198135776287024,0.0382412248562485
11.6,2136.24658122927,1274796.30445957,0.00690867123978293,0.0276576825760122,0.0214727501687892,0.0373356347720218
11.7,2401.0067520529,1292349.88174913,0.00670875793006708,0.030084309413969,0.023181557654557,0.0364606541602003
11.8,2712.42042166652,1309062.45302772,0.00652006365811592,0.0325920254607962,0.0249347844642683,0.0356374313429186
11.9,3081.32827757969,1324929.43199182,0.00634178735926144,0.0351734624794442,0.0267279557559637,0.0348912634732013
12,3520.26390879166,1339951.84640363,0.00617317875263534,0.0378209630198501,0.0285567598456902,0.0342496058216234
12.1,4050.05565594345,1354140.52349357,0.00601351797399583,0.0405279276068298,0.03041742281771,0.0337373160832059
12.2,4694.8753273265,1367507.65383987,0.00586214953766818,0.043288079156898,0.0323064510424852,0.0333836241800395
12.3,5491.76822507898,1380069.96056003,0.00571846448403851,0.0460961146596171,0.0342209323765619,0.0332315702636137
12.4,6487.46317807508,1391843.95898632,0.00558191184946308,0.0489467041947958,0.0361579377551252,0.0333271078820981
12.5,7740.67125566299,1402848.85912319,0.00545198233961237,0.0518350277072536,0.0381148533812041,0.0337235558190686
12.6,9347.53502342778,1413107.80575369,0.00532820122421002,0.0547569245930633,0.0400894623743323,0.0344879844547888
12.7,11422.7295454722,1422642.71994259,0.00521014277691111,0.0577086230323014,0.0420797694133121,0.0356998080862932
12.8,14104.7679413748,1431476.63120071,0.00509741620120944,0.0606866675841369,0.0440839557489098,0.0374232165362589
12.9,17555.6850906861,1439633.7510265,0.00498966243117176,0.06368803634878,0.0461004417929893,0.0396934552496668
13,21933.9221806446,1447139.64783568,0.00488654907730837,0.0667100442489234,0.0481278277867618,0.0424922783314873
