time,Bpb_perml,totTpb_perml,Tafraction_pb
10.9,459.37364675968695,3.8753238374501015e6,0.008431241935280479
11.0,466.6867377319161,3.864501210256508e6,0.00831746789818658
11.1,474.4785082980823,3.8534593144256957e6,0.008205881728256589
11.2,482.78632714633716,3.842210080342351e6,0.008096416776499478
11.3,491.6486092694358,3.830764379415623e6,0.007989011167831055
11.4,501.10702834460204,3.81913292969985e6,0.007883605263054894
11.5,511.20601868606377,3.807326090525797e6,0.007780142115959327
11.6,521.9914540207604,3.7953534555598237e6,0.007678568429143162
11.7,533.5128164911006,3.78322468417848e6,0.007578832328779447
11.8,545.8214090602323,3.770948698534952e6,0.007480885335513271
11.9,558.9705279887008,3.7585341129516256e6,0.007384681194157187
12.0,573.0137132992185,3.7459894724034076e6,0.007290175226140539
12.1,588.0087751117375,3.733322623999826e6,0.0071973258244148845
12.2,604.0096053482291,3.7205413375231703e6,0.007106092843654241
12.3,621.0702622333048,3.7076530791959018e6,0.007016438125726559
12.4,639.2495850613166,3.694664840753433e6,0.006928325878910247
12.5,658.5883521915925,3.681583673638806e6,0.006841721201513338
12.6,679.1406773201469,3.668416060437592e6,0.006756591780908929
12.7,700.9505439239476,3.6551683455227185e6,0.006672906616412009
12.8,724.0480665254396,3.641846776144579e6,0.006590635814601848
12.9,748.4728354607072,3.6284571456555575e6,0.006509751737159351
13.0,774.2488884392952,3.615005212662382e6,0.006430227456419229
13.1,801.3965680539588,3.6014964843287216e6,0.006352037576578284
13.2,829.9347197780655,3.5879361831279807e6,0.006275158336729257
13.3,859.8757807027097,3.5743295462504714e6,0.006199566168193231
13.4,891.2271039395544,3.5606814313074015e6,0.006125239641758319
13.5,923.9950022679545,3.5469966092313267e6,0.006052157926158667
13.6,958.1873818466133,3.533279753982735e6,0.005980300795166164
13.7,993.8013864337117,3.5195352477417425e6,0.005909649726520426
13.8,1030.8516423397805,3.505767444706254e6,0.0058401863660434965
13.9,1069.3448998393792,3.4919804953207495e6,0.005771893533239682
14.0,1109.2822502967626,3.4781783784826775e6,0.005704755034004883
14.1,1150.647715116784,3.464365048044514e6,0.005638754941232041
14.2,1193.4240781025096,3.450544271298136e6,0.005573878263946516
14.3,1237.5725762914246,3.4367196828523716e6,0.005510110540916986
14.4,1283.056226460278,3.422894815114868e6,0.005447437902735756
14.5,1329.8320392362175,3.409073080498098e6,0.005385846993744517
14.6,1377.8731368658498,3.3952577918339325e6,0.005325324919242539
14.7,1427.1503746258873,3.3814521445488124e6,0.005265859313053613
14.8,1477.6644188031842,3.367659235646905e6,0.005207438298155901
14.9,1529.4131967203612,3.3538820541134886e6,0.005150050515089548
15.0,1582.4057216421133,3.340123497374444e6,0.005093685200961205
15.1,1636.63775416381,3.3263863668335686e6,0.005038332110440372
15.2,1692.0925649797878,3.3126733758161715e6,0.004983981586128468
15.3,1748.7177603171115,3.298987151277739e6,0.0049306244154791075
15.4,1806.4569113731725,3.2853302283144835e6,0.004878251909464442
15.5,1865.2403350096374,3.27170506568691e6,0.004826855651010828
15.6,1925.0031878273296,3.258114035598253e6,0.004776427721403872
15.7,1985.7266373815205,3.244559438686074e6,0.004726960480176969
15.8,2047.4187659383858,3.2310434955107505e6,0.004678446888161691
15.9,2110.1411935022484,3.217568352974711e6,0.00463088038195761
16.0,2174.0165419448,3.2041360819445504e6,0.004584255320777025
16.1,2239.08343556779,3.190748683705843e6,0.00453856696477607
16.2,2305.1545853114862,3.177408093393832e6,0.004493811483457204
16.3,2372.260093381727,3.1641161806897693e6,0.004449985137455148
16.4,2440.3884883355495,3.1508747565920213e6,0.004407084707931674
16.5,2509.581915508049,3.1376855691209575e6,0.004365107767722633
16.6,2579.724038403531,3.1245503107409677e6,0.004324052238999175
16.7,2651.0197307443705,3.1114706172854775e6,0.004283916735460884
16.8,2723.2907102555478,3.0984480714188283e6,0.004244700408833696
16.9,2796.610707810028,3.085484205144762e6,0.004206402823350758
17.0,2871.0029861780213,3.072580500878135e6,0.004169024058453207
17.1,2946.47002125518,3.0597383938360275e6,0.004132564599438518
17.2,3023.0201035301225,3.0469592749959393e6,0.004097025282212704
17.3,3100.6680452012115,3.0342444851242006e6,0.004062407293772619
17.4,3179.4292100109196,3.021595315438322e6,0.004028712100399547
17.5,3259.3171950999526,3.0090130648705973e6,0.003995941029020599
17.6,3340.3472190166062,2.9964989490354764e6,0.0039640958360515075
17.7,3422.5349042582798,2.9840541860513757e6,0.0039331780515660065
17.8,3505.897053766668,2.971679936848021e6,0.003903189402386755
17.9,3590.4504269875692,2.9593773192601246e6,0.0038741313964324865
18.0,3676.211877447945,2.947147458698322e6,0.0038460055312341123
18.1,3763.197825832722,2.934991373968566e6,0.0038188128165721385
18.2,3851.424830830956,2.9229101526238974e6,0.0037925543832611217
18.3,3940.908666096507,2.910904753320801e6,0.003767230459682616
18.4,4031.6654268064995,2.8989761931110085e6,0.0037428414798729727
18.5,4123.710197028104,2.8871253869867763e6,0.003719386767643841
18.6,4217.057827689149,2.8753532719210484e6,0.003696865570703215
18.7,4311.72177440173,2.8636607039939393e6,0.0036752759339901456
18.8,4407.716756466329,2.8520486043248647e6,0.003654616656571153
18.9,4505.053409708989,2.8405177759078234e6,0.003634884507237637
19.0,4603.742512402227,2.8290690236475146e6,0.003616076104556711
19.1,4703.795740658402,2.817703174055872e6,0.003598188237227536
19.2,4805.217024041136,2.806420936408149e6,0.003581215255720577
19.3,4908.013534791864,2.795223050387122e6,0.00356515197479296
19.4,5012.190515006276,2.78411021953067e6,0.0035499923185303255
19.5,5117.751275296949,2.773083085816516e6,0.0035357288873260374
19.6,5224.697954880916,2.7621422885356904e6,0.003522353934042869
19.7,5333.032764181937,2.751288428020729e6,0.0035098588190700165
19.8,5442.762137583353,2.7405220739598335e6,0.003498234328431068
19.9,5553.886085991041,2.7298437656330233e6,0.003487470155611882
20.0,5666.406871271242,2.719254011213461e6,0.0034775555000312857
20.1,5780.327361117537,2.708753287690671e6,0.0034684790255220133
20.2,5895.648525201126,2.698342042218321e6,0.0034602282052324774
20.3,6012.364572738358,2.688020685386233e6,0.0034527902850347452
20.4,6130.468393815718,2.677789596300589e6,0.003446151766075923
20.5,6249.955608079659,2.66764912581274e6,0.0034402981417130346
20.6,6370.809799877401,2.657599582452356e6,0.0034352149311217806
20.7,6493.016985993673,2.6476412473307285e6,0.003430886588248576
20.8,6616.561508946598,2.63777436889986e6,0.0034272968783224922
20.9,6741.448897441951,2.627999154407802e6,0.0034244298357934324
21.0,6867.662307259662,2.6183157842267756e6,0.0034222680902727862
21.1,6995.2004887048415,2.6087244026357513e6,0.003420794054121669
21.2,7124.109438062522,2.5992251179786753e6,0.0034199903097466068
21.3,7254.393917049846,2.5898180069535403e6,0.0034198381578296392
21.4,7386.085894576856,2.5805031120148255e6,0.0034203189287575894
21.5,7519.234485325138,2.571280442392954e6,0.0034214139666543303
21.6,7653.883552220826,2.562149972669882e6,0.003423103579399816
21.7,7789.999670178061,2.5531116491852608e6,0.0034253686607110716
21.8,7927.5563017644845,2.5441653845500364e6,0.0034281897134908544
21.9,8066.61185359141,2.535311053072065e6,0.0034315461623356954
22.0,8207.196833273989,2.5265484973691218e6,0.003435417340405865
22.1,8349.285766640098,2.5178775356352804e6,0.0034397831630061004
22.2,8492.770753479765,2.5092979655904477e6,0.0034446245601485164
22.3,8637.712392586041,2.5008095270038834e6,0.003449919555236074
22.4,8784.102881091321,2.4924119370760946e6,0.0034556469624840267
22.5,8931.941137457266,2.484104885272895e6,0.0034617857105212506
22.6,9081.294543157137,2.4758880715225455e6,0.0034683177304934707
22.7,9232.13972550653,2.467761107714389e6,0.0034752205687794122
22.8,9384.4882542533,2.459723595462356e6,0.003482473220131762
22.9,9538.353544117783,2.4517751056288793e6,0.003490054602530254
23.0,9694.712425569747,2.44391521007432e6,0.0034979454824127826
23.1,9853.957767190657,2.4361434305651956e6,0.0035061254166443828
23.2,10016.659197601857,2.428459264067032e6,0.003514574276552589
23.3,10181.100791424698,2.420862203655227e6,0.003523272054791026
23.4,10346.394047908458,2.4133517108247997e6,0.003532198999444982
23.5,10514.292842320083,2.4059272213116055e6,0.0035413356688521924
23.6,10685.086839645339,2.3985881483136974e6,0.00355066274736754
23.7,10858.77661941104,2.391333883639799e6,0.0035601610896206534
23.8,11035.081197173165,2.3841638016083227e6,0.0035698117283938595
23.9,11214.186728615714,2.3770772560663074e6,0.0035795960696961304
24.0,11396.56733681261,2.370073580981014e6,0.0035894958205460593
24.1,11582.499000426931,2.363152092613069e6,0.0035994929835357556
24.2,11772.018871643173,2.3563120905023185e6,0.0036095698525102655
24.3,11964.91608749093,2.3495528591409004e6,0.0036197090041236533
24.4,12161.504372169124,2.342873667012832e6,0.003629893385819038
24.5,12362.424427909038,2.336273766886592e6,0.0036401063387730866
24.6,12568.106494308491,2.3297523974681795e6,0.0036503315527294635
24.7,12778.559652353035,2.323308784782684e6,0.0036605530521148216
