time,Bpb_perml,totTpb_perml,Tafraction_pb,BTtotRatio_tiss,BTtotRatio_tiss2,IL6combo
1.6,1913.147539616473,377099.398494261,0.1035987970587466,0.4716966716970878,0.28608718541443984,15.855103533817386
1.7,1646.525172570357,399102.6256076816,0.09921572301976844,0.4353706813991394,0.25821569852618403,14.436432934753066
1.8,1393.7662010677955,422030.3898863244,0.09474825897874124,0.4000265316101755,0.23111221856440853,12.995186745304387
1.9,1155.7044357438438,445873.75110869174,0.09024876896528762,0.3657627277861308,0.20486840025637384,11.555800059758514
2.0,933.2976657332462,470617.609922731,0.08576319506979026,0.3326598952300488,0.1795647764827935,10.140661263682098
2.1,728.676337020593,496237.2084277683,0.08133203715810175,0.3007822666923264,0.15527398408985205,8.770213407336973
2.2,545.3205190353162,522697.71322975605,0.07699053564351746,0.27017932018759566,0.13206505942667493,7.463310663821666
2.3,389.158311932855,549957.395740821,0.07276844763764866,0.24088750104102957,0.1100099403532098,6.238075679772275
2.4,269.5382317037569,577966.9824421009,0.06869059244471917,0.21293210167075394,0.08919358785393738,5.112794592691265
2.5,195.63241421950275,606667.6661087436,0.06477741213156642,0.1863294817844009,0.06973146200652124,4.10399090795091
2.6,162.84031465182704,635994.5525219612,0.06104478539035907,0.1610899263485303,0.0518022294724428,3.2169968088978886
2.7,152.35717667015666,665875.4421815614,0.057504625111875894,0.13722139524046748,0.03570845941098208,2.4449952091874327
2.8,149.89151517377323,696232.5596135347,0.05416538197963551,0.11473495572366697,0.021986837667249983,1.7868293812633584
2.9,149.83057290683817,726983.1843415584,0.05103254075369293,0.09365318493833989,0.011521391739837319,1.2553125059897512
3.0,150.46839017003913,758040.6603501211,0.04810841687953155,0.07402409848618863,0.005199828297508973,0.8673176639298421
3.1,151.18170782251363,789316.7834482034,0.04539162763760043,0.055916688902553774,0.002541293114511204,0.6157713866895727
3.2,151.88797088732113,820725.1891186928,0.04287513464694802,0.03950965878900829,0.0017348035884091491,0.4439660548910252
3.3,152.6091326649333,852178.8850249599,0.04054875819198332,0.02522742048517796,0.0015260431690516905,0.3138981822648942
3.4,153.35074503552565,883592.6330911033,0.03840213868053877,0.013864656180659221,0.00147427047897207,0.2150867358686961
3.5,154.11458221746653,914882.6026273107,0.036424912269889226,0.0064986355514817,0.0014617237865285925,0.1497323011674177
3.6,154.90123534057986,945968.018455528,0.03460539339756616,0.0032056347658237965,0.0014593318126816278,0.1176457040599593
3.7,155.71095316013628,976774.8370435514,0.03292954442501043,0.00221606902213015,0.0014599446464991378,0.10607918873566277
3.8,156.5441460536532,1.0072364920939862e6,0.031382814584343985,0.0019776010086371295,0.0014617741354279535,0.10186012718372287
3.9,157.40154690386882,1.0372912988692301e6,0.029952096309633126,0.0019244871054124142,0.0014643558811162087,0.09955038239103853
4.0,158.28414970209957,1.066881888448719e6,0.028626044327519667,0.0019143071660407424,0.0014675586151035403,0.0977112189937484
4.1,159.19313282083323,1.0959488112007664e6,0.02739497806939174,0.0019142631757380136,0.001471337998241233,0.09601197174824119
4.2,160.12981795186346,1.1244251466533125e6,0.02625066982408644,0.0019170216579623054,0.0014756752974676795,0.09437832104585485
4.3,161.09565401268924,1.1522635034006997e6,0.02518545629895524,0.001921225893598288,0.0014805605748969878,0.09279552843957528
4.4,162.09221401070377,1.1794206893236612e6,0.02419251344671693,0.0019260141705505006,0.001485987492901797,0.09125482342909175
4.5,163.12119759594646,1.205860339268468e6,0.023265678166233532,0.0019314876687100112,0.0014919518761376223,0.0897561961617884
4.6,164.18443671054106,1.2315501138207046e6,0.022399417848276558,0.0019376788722523404,0.00149845128993381,0.08829911385252358
4.7,165.28390437645803,1.2564633923427481e6,0.021588719911380196,0.0019445585581578093,0.0015054848266467331,0.08688267941000542
4.8,166.42172524325983,1.2805782298510242e6,0.020829045707902342,0.0019521271985267104,0.0015130529105165814,0.08550634443907061
4.9,167.60018741673719,1.3038773712859505e6,0.020116274411311356,0.001960378473607411,0.0015211572117530272,0.08416952434825045
5.0,168.82175551535852,1.3263483684683186e6,0.019446655166687914,0.001969312512862993,0.0015298006253588528,0.08287172964395714
5.1,170.08907993773923,1.347983012629474e6,0.018816776549692323,0.0019789318905665486,0.0015389872354941408,0.08161252759502188
5.2,171.40501257771584,1.3687771908010573e6,0.018223530281013967,0.0019892451956830073,0.0015487222984182656,0.08039157772661029
5.3,172.77267720963394,1.3887301581770524e6,0.017664080111035308,0.0020002647076018637,0.001559012263836341,0.07920859450477259
5.4,174.19533825688436,1.407846076590824e6,0.01713583090720791,0.0020119970509284543,0.0015698646599905345,0.07806327151934
5.5,175.6765944699493,1.426130337149348e6,0.01663642747550005,0.0020244537083729127,0.00158128823461684,0.07695542368056565
5.6,177.22032695828193,1.443590340718875e6,0.016163724153323972,0.002037644944097445,0.0015932928973152126,0.07588492555944137
5.7,178.830540240653,1.460238985497161e6,0.015715742381665575,0.0020515679010370946,0.0016058895859449513,0.07485152825487859
5.8,180.51202225814137,1.4760883550907776e6,0.015290673945647605,0.0020662658131635624,0.0016190909424968931,0.07385512437771756
5.9,182.26954430235924,1.4911552580464047e6,0.014886858790145436,0.002081746657875214,0.0016329104451441763,0.07289546729135082
6.0,184.10840304827587,1.5054558246770324e6,0.014502788641091589,0.002098029928808056,0.0016473629810123966,0.07197260675430042
6.1,186.034348979293,1.5190053596740311e6,0.014137095492796858,0.002115135699527092,0.0016624647602038775,0.07108693182176118
6.2,188.05352888384058,1.531821895618058e6,0.013788511884575116,0.0021330858856337676,0.0016782332909878678,0.07023865808788454
6.3,190.17267129796127,1.5439287551193507e6,0.0134558361684111,0.0021519056602697113,0.0016946878380588925,0.069427634555844
6.4,192.39896731237536,1.5553463498570353e6,0.013137991835576329,0.0021716195667003703,0.0017118489106699615,0.06865415784679582
6.5,194.74020464798738,1.566097746800575e6,0.012833973351048647,0.002192255760181193,0.0017297387688465788,0.06791845671609992
6.6,197.20480206779297,1.576207690149209e6,0.012542848639579865,0.0022138470020910813,0.0017483815134746547,0.0672208511159938
6.7,199.80178347390424,1.585701835613662e6,0.012263752371339545,0.002236426275743788,0.0017678028602978362,0.06656160174885241
6.8,202.54106781513508,1.5945969165341775e6,0.01199595444631342,0.002260030961961777,0.0017880303967044535,0.06594125133556597
6.9,205.4332292103061,1.6029136015303638e6,0.011738753435871573,0.0022847016181952017,0.0018090936651237034,0.06536029719544148
6.99,208.06896201537296,1.6099142158601938e6,0.01151584646172324,0.002306700740363204,0.0018275707142639194,0.06504972821512733
7.0,208.28939607046553,1.6106614543777073e6,0.011491581577274946,0.0023083323241754987,0.0018287469925259304,0.06515166924254094
7.1,207.8424529100575,237457.21012523075,0.07564008313804421,0.002191430365649872,0.0017656201562111342,0.06978111057622008
7.2,204.82839558473586,250925.92995158414,0.07047710482881352,0.00212142160159265,0.0016709677960010422,0.0744954637007906
7.3,200.38522695378913,265074.473588682,0.0656847561530473,0.002044125386978982,0.0015663596623240077,0.07847218547652374
7.4,195.33879463857684,279989.2263902456,0.06122286296805308,0.001973176234011346,0.0014697372991395472,0.08216629133767224
7.5,190.28810173093834,295654.4090293795,0.057079201412276105,0.0019124137328919387,0.0013866520746249897,0.08589105073534434
7.6,185.62355021303907,312045.1959139802,0.05324003976444314,0.0018619098007583914,0.0013172306051132355,0.08986050000736963
7.7,181.55533999022833,329200.81863082916,0.04967942101637282,0.0018205567784018023,0.0012597730418798948,0.0942198698854515
7.8,178.15526461936955,347122.62236948387,0.04637945942255976,0.0017870473873870902,0.0012122928206810784,0.09906286922536597
7.9,175.4044551309123,365818.02947138535,0.043321749120852765,0.0017601937999081854,0.0011730312530375637,0.10444411446354196
8.0,173.23722935073326,385263.4483923157,0.04049196302845763,0.001738999438914434,0.0011405602714800133,0.1103819594654799
8.1,173.0330653814716,405460.6247465652,0.03787231510321079,0.0017438539706351624,0.0011389982323571505,0.10355062914480073
8.2,174.6315678342202,426415.62778819073,0.03544594312305114,0.0017728890819453968,0.0011633534902316068,0.09582433973362314
8.3,177.33954725950568,448105.86426606623,0.03319982631750863,0.001812074429105215,0.0011971699237094005,0.08941186916030505
8.4,180.88098824672232,470513.22131015453,0.03112079515421844,0.001858003842599279,0.0012371639543361907,0.08380522940240141
8.5,185.1835295230528,493614.9355186095,0.02919650459481815,0.0019103607712056265,0.0012832088973534464,0.07880803137675918
